2,3,4,5,6
2,3,4,5,6
2,3,4,5,6
2,3,4,5,6
2,3,4,5,6
2,3,4,5,6
2,3,4,5,6
2,3,4,5,6
2,3,4,5,6
2,3,4,5,6
2,3,4,5,6
2,3,4,5,6
2,3,4,5,6
2,3,4,5,6
2,3,4,4,6
2,3,4,5,5
2,3,4,5,6
2,3,4,5,6
2,3,4,5,6
2,3,4,5,6
2,3,4,5,6
2,3,4,5,6
2,3,4,4,6
2,3,4,5,6
2,3,4,5,6
2,3,4,5,6
2,3,4,5,6
2,3,4,5,6
2,3,4,5,6
2,3,4,5,6
2,3,4,5,6
2,3,4,5,5
2,3,4,5,6
2,3,4,5,6
2,3,4,5,6
2,3,4,5,6
2,3,4,5,6
2,3,4,5,6
2,3,4,4,5
2,3,4,4,6
2,3,4,5,6
2,3,4,5,6
2,3,4,5,6
2,3,4,5,5
2,3,4,5,6
2,3,4,5,6
2,3,4,5,6
2,3,4,5,6
2,3,4,5,5
2,3,4,2,6
